booking_id,property_id,platform,guest_name,booking_date,checkin_date,checkout_date,stay_nights,gross_booking_revenue,cleaning_fee,platform_fee,management_fee,maintenance_cost,total_cost,profit,avg_nightly_rate,review_rating,occupancy_status
BK006870,PROP031,Booking.com,Gemma Gill-Jones,2022-12-25,2023-01-18,2023-01-20,2,176.3,50,5.29,35.26,45.81,101.1,75.2,88.15,4.1,Completed
BK006871,PROP031,Airbnb,Ms Ruth Bond,2022-11-27,2023-01-22,2023-01-27,5,392.25,60,11.77,78.45,37.85,109.62,282.63,78.45,4.4,Completed
BK006872,PROP031,Airbnb,Nigel Poole,2023-01-19,2023-01-27,2023-02-03,7,557.9,90,16.74,111.58,50.5,157.24,400.66,79.7,4.7,Completed
BK006873,PROP031,Booking.com,Abdul Davies,2022-12-18,2023-02-03,2023-02-08,5,445.95,90,13.38,89.19,56.69,160.07,285.88,89.19,4.4,Completed
BK006874,PROP031,Airbnb,Dr Shaun Evans,2023-02-01,2023-02-09,2023-02-14,5,428.95,80,12.87,85.79,32.9,125.77000000000001,303.18,85.79,4.7,Completed
BK006875,PROP031,Airbnb,Miss Laura Howard,2023-01-15,2023-02-14,2023-02-20,6,549.06,60,16.47,109.81,25.54,102.00999999999999,447.05,91.51,4.4,Completed
BK006876,PROP031,Airbnb,Timothy Powell,2023-01-03,2023-02-20,2023-02-26,6,483.72,70,14.51,96.74,44.39,128.9,354.82,80.62,4.2,Completed
BK006877,PROP031,Airbnb,Jordan Kennedy,2023-01-27,2023-02-27,2023-03-06,7,598.71,90,17.96,119.74,41.69,149.65,449.06,85.53,4.9,Completed
BK006878,PROP031,Airbnb,Patricia Watson,2023-02-10,2023-03-07,2023-03-10,3,290.97,70,8.73,58.19,55.27,134.0,156.97,96.99,4.5,Completed
BK006879,PROP031,Airbnb,Kerry Marshall,2023-02-23,2023-03-10,2023-03-16,6,567.24,60,17.02,113.45,26.71,103.72999999999999,463.51,94.54,4.9,Completed
BK006880,PROP031,Airbnb,Lynne Smith,2023-01-17,2023-03-17,2023-03-22,5,468.0,60,14.04,93.6,28.85,102.88999999999999,365.11,93.6,4.5,Completed
BK006881,PROP031,Booking.com,Joshua Wright,2023-03-08,2023-03-23,2023-03-26,3,269.31,60,8.08,53.86,26.37,94.45,174.86,89.77,4.9,Completed
BK006882,PROP031,Booking.com,Leslie Green,2023-02-15,2023-03-26,2023-03-29,3,288.15,70,8.64,57.63,45.89,124.53,163.62,96.05,4.4,Completed
BK006883,PROP031,Airbnb,Mohammad Dodd,2023-02-09,2023-03-29,2023-04-05,7,681.31,60,20.44,136.26,33.68,114.12,567.19,97.33,4.8,Completed
BK006884,PROP031,airbnb,Miss Diana James,2023-03-17,2023-04-06,2023-04-11,5,486.2,60,14.59,97.24,19.62,94.21000000000001,391.99,97.24,5.0,Completed
BK006885,PROP031,Vrbo,Mary Gregory,2023-03-11,2023-04-11,2023-04-18,7,655.34,70,19.66,131.07,53.76,143.42,511.92,93.62,5.0,Completed
BK006886,PROP031,Vrbo,Gordon Fry,2023-03-25,2023-04-18,2023-04-20,2,213.22,50,6.4,42.64,27.67,84.07,129.15,106.61,4.3,Completed
BK006887,PROP031,Airbnb,Clive Hart,2023-03-22,2023-04-20,2023-04-27,7,654.15,80,,130.83,14.35,113.97,540.18,93.45,4.5,Completed
BK006888,PROP031,Airbnb,Graham Johnson,2023-03-05,2023-04-27,2023-05-02,5,451.45,60,13.54,90.29,35.11,108.64999999999999,342.8,90.29,4.9,Completed
BK006889,PROP031,Vrbo,Oliver McDonald,2023-03-19,2023-05-02,2023-05-09,7,724.22,90,21.73,144.84,57.79,169.52,554.7,103.46,4.8,Completed
BK006890,PROP031,Vrbo,Julia Robertson,2023-05-03,2023-05-09,2023-05-13,4,406.8,70,12.2,81.36,40.2,122.4,284.4,101.7,4.7,Completed
BK006891,PROP031,Airbnb,Lewis Ellis,2023-04-11,2023-05-13,2023-05-20,7,642.74,90,19.28,128.55,28.01,137.29,505.45,91.82,4.5,Completed
BK006892,PROP031,Airbnb,Miss Maureen Campbell,2023-04-03,2023-05-20,2023-05-27,7,702.66,70,21.08,140.53,30.85,121.93,580.73,100.38,4.9,Completed
BK006893,PROP031,Vrbo,Tina Marshall,2023-05-08,2023-05-27,2023-05-31,4,372.72,50,11.18,74.54,52.5,113.68,259.04,93.18,4.4,Completed
BK006894,PROP031,Airbnb,Jason Lee,2023-05-01,2023-05-31,2023-06-02,2,199.52,90,5.99,39.9,22.38,118.36999999999999,81.15,99.76,4.9,Completed
BK006895,PROP031,Airbnb,Joel Russell-Jones,2023-05-24,2023-06-02,2023-06-09,7,1049.02,60,31.47,209.8,23.39,114.86,934.16,149.86,4.6,Completed
BK006896,PROP031,Airbnb,Heather Barker,2023-04-15,2023-06-09,2023-06-16,7,1077.93,60,32.34,215.59,34.7,127.04,950.89,153.99,4.8,Completed
BK006897,PROP031,Airbnb,Leslie Ali,2023-04-23,2023-06-16,2023-06-23,7,799.96,90,24.0,159.99,37.55,151.55,648.41,114.28,4.3,Completed
BK006898,PROP031,Airbnb,Diana Bruce,2023-05-17,2023-06-23,2023-06-26,3,392.76,50,11.78,78.55,13.84,75.62,317.14,130.92,4.6,Completed
BK006899,PROP031,Airbnb,Bradley Martin,2023-05-15,2023-06-26,2023-06-29,3,413.31,50,12.4,82.66,10.3,72.7,340.61,137.77,4.7,Completed
BK006900,PROP031,Vrbo,Andrea Smith,2023-06-10,2023-06-30,2023-07-04,4,593.16,60,17.79,118.63,20.81,98.6,494.56,148.29,4.5,Completed
BK006901,PROP031,Airbnb,Bryan Clark,2023-06-29,2023-07-04,2023-07-11,7,899.22,60,26.98,179.84,43.94,130.92000000000002,768.3,128.46,5.0,Completed
BK006902,PROP031,Airbnb,Ms Rosie Ryan,2023-06-25,2023-07-11,2023-07-17,6,708.42,60,21.25,141.68,13.98,95.23,613.19,118.07,5.0,Completed
BK006903,PROP031,Airbnb,Alan Matthews,2023-07-01,2023-07-17,2023-07-19,2,229.4,90,6.88,45.88,39.74,136.62,92.78,114.7,4.6,Completed
BK006904,PROP031,Airbnb,Miss Teresa Webb,2023-05-21,2023-07-19,2023-07-21,2,234.2,60,7.03,46.84,41.12,108.15,126.05,117.1,4.7,Completed
BK006905,PROP031,Airbnb,Carl Ward,2023-06-10,2023-07-21,2023-07-23,2,246.96,80,7.41,49.39,34.3,121.71,125.25,123.48,4.4,Completed
BK006906,PROP031,Booking.com,Ms Elaine Ali,2023-06-08,2023-07-23,2023-07-25,2,264.08,50,7.92,52.82,44.51,102.43,161.65,132.04,4.7,Completed
BK006907,PROP031,Booking.com,Mrs Leah Hilton,2023-07-07,2023-07-25,2023-07-30,5,600.35,80,18.01,120.07,53.44,151.45,448.9,120.07,4.5,Completed
BK006908,PROP031,Airbnb,Victoria Cole,2023-07-12,2023-07-30,2023-08-03,4,539.8,70,16.19,107.96,36.48,122.66999999999999,417.13,134.95,4.5,Completed
BK006909,PROP031,Airbnb,Joel McDonald,2023-07-11,2023-08-03,2023-08-08,5,530.7,50,15.92,106.14,28.64,94.56,436.14,106.14,4.5,Completed
BK006910,PROP031,Airbnb,Mr Anthony Pearson,2023-06-24,2023-08-08,2023-08-12,4,505.96,80,15.18,101.19,40.94,136.12,369.84,126.49,4.5,Completed
BK006911,PROP031,Airbnb,Marion Watts,2023-07-29,2023-08-12,2023-08-19,7,846.58,90,25.4,169.32,32.61,148.01,698.57,120.94,5.0,Completed
BK006912,PROP031,Airbnb,Dr Susan Bell,2023-07-06,2023-08-19,2023-08-22,3,412.26,50,12.37,82.45,52.19,114.56,297.7,137.42,4.5,Completed
BK006913,PROP031,airbnb,Dr Dorothy Hodgson,2023-07-02,2023-08-22,2023-08-29,7,891.52,90,26.75,178.3,10.48,127.23,764.29,127.36,5.0,Completed
BK006914,PROP031,Airbnb,Dr Roger Ward,2023-08-11,2023-08-29,2023-09-02,4,476.72,90,14.3,95.34,42.08,146.38,330.34,119.18,4.7,Completed
BK006915,PROP031,Airbnb,Mr Nicholas Gould,2023-08-05,2023-09-02,2023-09-04,2,183.58,80,5.51,36.72,43.3,128.81,54.77,91.79,4.6,Completed
BK006916,PROP031,airbnb,Hugh Hobbs,2023-07-27,2023-09-04,2023-09-11,7,673.4,60,20.2,134.68,18.9,99.1,574.3,96.2,4.5,Completed
BK006917,PROP031,Airbnb,Bruce Jones,2023-08-27,2023-09-11,2023-09-14,3,300.27,70,9.01,60.05,19.35,98.36000000000001,201.91,100.09,4.7,Completed
BK006918,PROP031,Airbnb,Gerard Jones,2023-09-02,2023-09-14,2023-09-17,3,275.07,50,8.25,55.01,54.2,112.45,162.62,91.69,4.7,Completed
BK006919,PROP031,Booking.com,Daniel Young-Burgess,2023-09-02,2023-09-17,2023-09-22,5,452.95,80,13.59,90.59,38.2,131.79000000000002,321.16,90.59,5.0,Completed
BK006920,PROP031,Airbnb,Rachael Williams,2023-08-05,2023-09-22,2023-09-29,7,692.37,60,20.77,138.47,18.37,99.14,593.23,98.91,5.0,Completed
BK006921,PROP031,Airbnb,Benjamin Jackson,2023-09-17,2023-09-29,2023-10-01,2,172.8,50,5.18,34.56,30.04,85.22,87.58,86.4,4.4,Completed
BK006922,PROP031,Airbnb,Gareth Owen,2023-08-19,2023-10-01,2023-10-06,5,494.85,90,14.85,98.97,30.57,135.42,359.43,98.97,4.6,Completed
BK006923,PROP031,Airbnb,Jacqueline Smith,2023-09-06,2023-10-06,2023-10-09,3,234.15,70,7.02,46.83,14.79,91.81,142.34,78.05,4.4,Completed
BK006924,PROP031,Booking.com,Amanda Pollard,2023-09-25,2023-10-10,2023-10-13,3,255.12,80,7.65,51.02,32.12,119.77000000000001,135.35,85.04,4.9,Completed
BK006925,PROP031,Airbnb,Stacey Fisher,2023-08-26,2023-10-13,2023-10-15,2,172.48,90,5.17,34.5,38.67,133.84,38.64,86.24,5.0,Completed
BK006926,PROP031,Booking.com,Dr Andrea Harrison,2023-09-19,2023-10-17,2023-10-20,3,276.27,50,8.29,55.25,24.15,82.44,193.83,92.09,4.9,Completed
BK006927,PROP031,Booking.com,Chelsea Hill,2023-10-12,2023-10-20,2023-10-22,2,193.6,90,5.81,38.72,36.1,131.91,61.69,96.8,5.0,Completed
BK006928,PROP031,Airbnb,Ms Abbie Taylor,2023-09-14,2023-10-22,2023-10-24,2,194.5,80,5.83,38.9,26.12,111.95,82.55,97.25,4.6,Completed
BK006929,PROP031,Airbnb,Sara Hall-Thomas,2023-09-18,2023-10-24,2023-10-30,6,545.76,70,16.37,109.15,18.19,104.56,441.2,90.96,4.9,Completed
BK006930,PROP031,Airbnb,Hugh Akhtar-O'Donnell,2023-09-28,2023-10-30,2023-11-01,2,213.2,60,6.4,42.64,49.08,115.48,97.72,106.6,5.0,Completed
BK006931,PROP031,airbnb,Zoe Hancock-Brown,2023-09-16,2023-11-01,2023-11-07,6,734.52,80,22.04,146.9,12.48,114.52,620.0,122.42,4.6,Completed
BK006932,PROP031,Booking.com,Mr Leon Barrett,2023-09-10,2023-11-07,2023-11-09,2,240.44,80,7.21,48.09,29.64,116.85,123.59,120.22,4.4,Completed
BK006933,PROP031,Airbnb,Rachel Harris-Ashton,2023-11-05,2023-11-10,2023-11-14,4,418.4,90,12.55,83.68,21.61,124.16,294.24,104.6,4.7,Completed
BK006934,PROP031,airbnb,Rosie Fox-Humphreys,2023-10-04,2023-11-16,2023-11-21,5,575.0,60,17.25,115.0,32.09,109.34,465.66,115.0,4.6,Completed
BK006935,PROP031,Airbnb,Christine Walker,2023-11-09,2023-11-21,2023-11-24,3,323.61,60,9.71,64.72,37.42,107.13000000000001,216.48,107.87,4.7,Completed
BK006936,PROP031,Airbnb,Kevin Evans,2023-10-02,2023-11-24,2023-11-27,3,286.08,60,8.58,57.22,10.54,79.12,206.96,95.36,4.3,Completed
BK006937,PROP031,Airbnb,Raymond Allen,2023-11-10,2023-11-27,2023-11-29,2,238.64,60,7.16,47.73,22.78,89.94,148.7,119.32,4.6,Completed
BK006938,PROP031,Airbnb,Mr Howard Watts,2023-11-22,2023-11-29,2023-12-05,6,727.38,50,21.82,145.48,13.65,85.47,641.91,121.23,4.9,Completed
BK006939,PROP031,Airbnb,Mrs Molly Atkinson,2023-11-26,2023-12-05,2023-12-07,2,269.06,60,8.07,53.81,25.14,93.21,175.85,134.53,4.6,Completed
BK006940,PROP031,Booking.com,Ben Bennett,2023-10-09,2023-12-07,2023-12-14,7,819.35,80,24.58,163.87,41.9,146.48,672.87,117.05,4.6,Completed
BK006941,PROP031,Booking.com,Paige Phillips,2023-11-22,2023-12-14,2023-12-16,2,233.3,50,7.0,46.66,33.04,90.03999999999999,143.26,116.65,5.0,Completed
BK006942,PROP031,Vrbo,June Brooks,2023-11-06,2023-12-16,2023-12-20,4,492.68,80,14.78,98.54,38.34,133.12,359.56,123.17,4.4,Completed
BK006943,PROP031,Vrbo,Jodie Rowley-Hill,2023-10-26,2023-12-20,2023-12-23,3,329.19,50,9.88,65.84,18.18,78.06,251.13,109.73,4.7,Completed
BK006944,PROP031,Airbnb,Malcolm Ali,2023-11-29,2023-12-23,2023-12-25,2,252.08,80,7.56,50.42,46.91,134.47,117.61,126.04,4.4,Completed
BK006945,PROP031,Airbnb,Mr Shaun King,2023-11-08,2023-12-25,2023-12-31,6,609.84,50,18.3,121.97,57.0,125.3,484.54,101.64,4.5,Completed
BK006946,PROP031,Airbnb,Dr Sarah Richardson,2023-11-08,2023-12-31,2024-01-02,2,258.44,90,7.75,51.69,13.12,110.87,147.57,129.22,4.9,Completed
BK006947,PROP031,Booking.com,Bethan Wilkinson,2023-11-30,2024-01-03,2024-01-07,4,357.28,80,10.72,71.46,34.99,125.71000000000001,231.57,89.32,5.0,Completed
BK006948,PROP031,airbnb,Dr Gerald Carpenter,2023-12-17,2024-01-08,2024-01-13,5,438.45,50,13.15,87.69,39.22,102.37,336.08,87.69,5.0,Completed
BK006949,PROP031,Airbnb,Jason Ryan-Sullivan,2023-12-31,2024-01-14,2024-01-19,5,417.9,50,12.54,83.58,14.82,77.36,340.54,83.58,4.6,Completed
BK006950,PROP031,Airbnb,Timothy Nicholls,2023-12-16,2024-01-20,2024-01-25,5,356.7,80,10.7,71.34,25.32,116.02000000000001,240.68,71.34,4.5,Completed
BK006951,PROP031,Booking.com,Annette Daly,2023-12-18,2024-01-27,2024-01-29,2,146.78,60,4.4,29.36,54.22,118.62,28.16,73.39,4.3,Completed
BK006952,PROP031,Airbnb,Mrs Tracey Barker,2023-12-23,2024-01-29,2024-02-02,4,307.84,70,9.24,61.57,57.86,137.1,170.74,76.96,4.5,Completed
BK006953,PROP031,Airbnb,Miss Gail Jones,2024-01-17,2024-02-03,2024-02-08,5,423.05,80,12.69,84.61,42.86,135.55,287.5,84.61,4.7,Completed
BK006954,PROP031,Airbnb,Kyle Savage,2023-12-25,2024-02-09,2024-02-11,2,204.46,90,6.13,40.89,55.87,152.0,52.46,102.23,4.8,Completed
BK006955,PROP031,Airbnb,Charlotte Bray-Hicks,2023-12-19,2024-02-12,2024-02-18,6,450.72,70,13.52,90.14,36.21,119.72999999999999,330.99,75.12,4.4,Completed
BK006956,PROP031,Vrbo,Kim Dixon,2024-02-04,2024-02-19,2024-02-23,4,305.48,90,9.16,61.1,34.94,134.1,171.38,76.37,4.7,Completed
BK006957,PROP031,Booking.com,Joseph Garner,2024-01-05,2024-02-23,2024-02-29,6,466.02,60,13.98,93.2,20.75,94.73,371.29,77.67,4.7,Completed
BK006958,PROP031,Vrbo,Eleanor Ahmed,2024-02-25,2024-03-02,2024-03-09,7,838.88,50,25.17,167.78,18.17,93.34,745.54,119.84,4.7,Completed
BK006959,PROP031,Booking.com,Georgina Wilson,2024-02-21,2024-03-09,2024-03-12,3,290.82,90,8.72,58.16,35.15,133.87,156.95,96.94,4.7,Completed
BK006960,PROP031,Airbnb,Matthew Fuller,2024-02-18,2024-03-12,2024-03-18,6,572.46,70,17.17,114.49,48.29,135.46,437.0,95.41,4.3,Completed
BK006961,PROP031,Airbnb,Marcus Lewis,2024-02-23,2024-03-19,2024-03-22,3,319.35,80,9.58,63.87,22.42,112.0,207.35,106.45,4.4,Completed
BK006962,PROP031,Airbnb,Christopher Hill-Pearce,2024-03-14,2024-03-23,2024-03-30,7,594.37,70,17.83,118.87,16.54,104.37,490.0,84.91,4.4,Completed
BK006963,PROP031,Airbnb,Anna Short,2024-03-15,2024-03-30,2024-04-06,7,662.55,90,19.88,132.51,30.82,140.7,521.85,94.65,4.5,Completed
BK006964,PROP031,Vrbo,Carol Thompson,2024-03-18,2024-04-06,2024-04-11,5,497.3,60,14.92,99.46,26.67,101.59,395.71,99.46,4.5,Completed
BK006965,PROP031,Airbnb,Mr Gordon Quinn,2024-04-03,2024-04-11,2024-04-15,4,340.16,50,10.2,68.03,56.95,117.15,223.01,85.04,5.0,Completed
BK006966,PROP031,Airbnb,Mrs Katie Lowe,2024-04-08,2024-04-16,2024-04-21,5,556.95,80,16.71,111.39,19.72,116.43,440.52,111.39,4.3,Completed
BK006967,PROP031,Airbnb,Ryan Page,2024-04-04,2024-04-21,2024-04-25,4,414.48,60,12.43,82.9,14.59,87.02000000000001,327.46,103.62,4.4,Completed
BK006968,PROP031,Booking.com,Marian Knowles-Hill,2024-04-07,2024-04-25,2024-05-02,7,620.34,70,18.61,124.07,18.85,107.46000000000001,512.88,88.62,5.0,Completed
BK006969,PROP031,Airbnb,Christine Evans,2024-04-14,2024-05-02,2024-05-05,3,289.08,90,8.67,57.82,37.83,136.5,152.58,96.36,4.4,Completed
BK006970,PROP031,Airbnb,Peter Farrell,2024-04-07,2024-05-05,2024-05-09,4,384.56,80,11.54,76.91,11.61,103.14999999999999,281.41,96.14,4.6,Completed
BK006971,PROP031,Booking.com,Rosie Griffin,2024-04-15,2024-05-09,2024-05-16,7,757.26,50,22.72,151.45,47.01,119.72999999999999,637.53,108.18,5.0,Completed
BK006972,PROP031,Airbnb,Jonathan Lewis,2024-05-05,2024-05-16,2024-05-20,4,429.64,70,12.89,85.93,56.7,139.59,290.05,107.41,4.7,Completed
BK006973,PROP031,Airbnb,Terence Holmes,2024-04-10,2024-05-21,2024-05-25,4,413.8,70,12.41,82.76,54.47,136.88,276.92,103.45,4.5,Completed
BK006974,PROP031,Booking.com,Jordan Robson,2024-04-10,2024-05-25,2024-05-30,5,458.25,70,13.75,91.65,18.34,102.09,356.16,91.65,4.6,Completed
BK006975,PROP031,Airbnb,Katie Hardy,2024-05-06,2024-05-30,2024-06-05,6,588.72,70,17.66,117.74,18.98,106.64,482.08,98.12,4.8,Completed
BK006976,PROP031,Airbnb,Ms Pauline Hudson,2024-05-21,2024-06-05,2024-06-08,3,404.37,90,12.13,80.87,15.48,117.61,286.76,134.79,5.0,Completed
BK006977,PROP031,Airbnb,Mr Cameron Hudson,2024-04-16,2024-06-08,2024-06-10,2,256.9,50,7.71,51.38,58.94,116.65,140.25,128.45,4.3,Completed
BK006978,PROP031,Airbnb,Neil Whitehead,2024-05-12,2024-06-10,2024-06-17,7,973.84,90,29.22,194.77,18.68,137.9,835.94,139.12,4.3,Completed
BK006979,PROP031,Airbnb,Rachael Wood,2024-05-15,2024-06-17,2024-06-20,3,373.02,90,11.19,74.6,39.81,141.0,232.02,124.34,4.4,Completed
BK006980,PROP031,Airbnb,Miss Kate Johnson,2024-05-05,2024-06-20,2024-06-24,4,526.32,80,15.79,105.26,46.42,142.20999999999998,384.11,131.58,4.7,Completed
BK006981,PROP031,Airbnb,Dr Jayne Burton,2024-05-09,2024-06-24,2024-06-30,6,712.2,90,21.37,142.44,54.11,165.48000000000002,546.72,118.7,4.1,Completed
BK006982,PROP031,Airbnb,Beverley Holloway,2024-05-27,2024-06-30,2024-07-02,2,256.84,70,7.71,51.37,21.99,99.69999999999999,157.14,128.42,5.0,Completed
BK006983,PROP031,Vrbo,Susan Dunn,2024-06-23,2024-07-02,2024-07-04,2,273.26,70,8.2,54.65,28.43,106.63,166.63,136.63,5.0,Completed
BK006984,PROP031,Airbnb,Kelly Johnson,2024-05-17,2024-07-04,2024-07-07,3,407.1,70,12.21,81.42,34.01,116.22,290.88,135.7,4.9,Completed
BK006985,PROP031,Booking.com,Dr Mohammed Knight,2024-05-28,2024-07-07,2024-07-09,2,252.34,70,7.57,50.47,57.89,135.45999999999998,116.88,126.17,5.0,Completed
BK006986,PROP031,Vrbo,Terence Allen,2024-07-03,2024-07-09,2024-07-13,4,561.84,70,16.86,112.37,47.01,133.87,427.97,140.46,4.5,Completed
BK006987,PROP031,Vrbo,Jason Cameron,2024-06-23,2024-07-13,2024-07-15,2,276.26,60,8.29,55.25,22.55,90.83999999999999,185.42,138.13,4.7,Completed
BK006988,PROP031,Airbnb,Dr Leigh Howells,2024-05-25,2024-07-16,2024-07-22,6,710.04,80,21.3,142.01,56.99,158.29,551.75,118.34,5.0,Completed
BK006989,PROP031,Airbnb,Steven George,2024-07-17,2024-07-22,2024-07-29,7,849.73,50,25.49,169.95,56.05,131.54,718.19,121.39,5.0,Completed
BK006990,PROP031,Booking.com,Catherine Stevens,2024-06-30,2024-07-29,2024-08-03,5,613.95,90,18.42,122.79,29.46,137.88,476.07,122.79,5.0,Completed
BK006991,PROP031,Airbnb,William Taylor,2024-07-10,2024-08-03,2024-08-10,7,767.2,80,23.02,153.44,22.12,125.14,642.06,109.6,4.7,Completed
BK006992,PROP031,Booking.com,Chloe Wall,2024-07-03,2024-08-10,2024-08-12,2,256.02,60,7.68,51.2,49.95,117.63000000000001,138.39,128.01,4.9,Completed
BK006993,PROP031,Airbnb,Darren Bruce,2024-08-03,2024-08-12,2024-08-18,6,711.6,50,21.35,142.32,29.29,100.63999999999999,610.96,118.6,4.5,Completed
BK006994,PROP031,Airbnb,Francis Jones,2024-08-07,2024-08-18,2024-08-23,5,670.8,50,20.12,134.16,27.5,97.62,573.18,134.16,4.6,Completed
BK006995,PROP031,Vrbo,Miss Rachel Short,2024-08-13,2024-08-23,2024-08-27,4,482.88,50,14.49,96.58,16.94,81.42999999999999,401.45,120.72,4.8,Completed
BK006996,PROP031,Booking.com,Mrs Kirsty Burns,2024-08-12,2024-08-28,2024-08-30,2,258.06,50,7.74,51.61,55.49,113.23,144.83,129.03,4.9,Completed
BK006997,PROP031,Airbnb,Jill O'Brien,2024-07-30,2024-08-30,2024-09-02,3,409.89,90,12.3,81.98,56.42,158.72,251.17,136.63,4.4,Completed
BK006998,PROP031,Airbnb,Miss Catherine Dean,2024-07-26,2024-09-04,2024-09-07,3,259.11,60,7.77,51.82,15.64,83.41,175.7,86.37,4.6,Completed
BK006999,PROP031,Airbnb,Stanley Jones,2024-08-16,2024-09-08,2024-09-10,2,185.54,70,5.57,37.11,47.38,122.94999999999999,62.59,92.77,5.0,Completed
BK007000,PROP031,Airbnb,Beth Ferguson,2024-07-19,2024-09-10,2024-09-14,4,391.16,50,11.73,78.23,52.52,114.25,276.91,97.79,4.8,Completed
BK007001,PROP031,Booking.com,Connor Parker,2024-08-12,2024-09-14,2024-09-20,6,593.22,90,17.8,118.64,50.72,158.51999999999998,434.7,98.87,4.7,Completed
BK007002,PROP031,Airbnb,Bethany Williams,2024-09-11,2024-09-20,2024-09-24,4,360.2,60,10.81,72.04,11.62,82.43,277.77,90.05,4.8,Completed
BK007003,PROP031,Airbnb,Sally Noble,2024-08-25,2024-09-24,2024-09-26,2,188.1,70,5.64,37.62,51.91,127.55,60.55,94.05,4.9,Completed
BK007004,PROP031,Airbnb,Abdul Jones,2024-09-06,2024-09-26,2024-10-03,7,700.35,80,21.01,140.07,21.14,122.15,578.2,100.05,4.7,Completed
BK007005,PROP031,Airbnb,Jay Williams,2024-09-05,2024-10-03,2024-10-08,5,464.85,50,13.95,92.97,45.92,109.87,354.98,92.97,5.0,Completed
BK007006,PROP031,Booking.com,Dr Harriet Thomas,2024-08-27,2024-10-09,2024-10-15,6,601.74,70,18.05,120.35,46.99,135.04,466.7,100.29,4.6,Completed
BK007007,PROP031,Booking.com,Ellie Marshall,2024-09-27,2024-10-15,2024-10-20,5,439.9,70,13.2,87.98,42.98,126.18,313.72,87.98,5.0,Completed
BK007008,PROP031,Airbnb,Marian Higgins,2024-10-14,2024-10-20,2024-10-27,7,604.24,90,18.13,120.85,35.19,143.32,460.92,86.32,4.7,Completed
BK007009,PROP031,Airbnb,Albert Carter-Baker,2024-08-31,2024-10-27,2024-10-31,4,439.48,80,13.18,87.9,33.89,127.07000000000001,312.41,109.87,5.0,Completed
BK007010,PROP031,Airbnb,John Smith,2024-09-28,2024-10-31,2024-11-07,7,729.26,90,21.88,145.85,52.43,164.31,564.95,104.18,4.4,Completed
BK007011,PROP031,Airbnb,Tom Rice-Hewitt,2024-10-31,2024-11-07,2024-11-09,2,216.28,80,6.49,43.26,25.59,112.08,104.2,108.14,4.9,Completed
BK007012,PROP031,Booking.com,Dr Sandra Richards,2024-10-01,2024-11-09,2024-11-15,6,579.12,60,17.37,115.82,40.26,117.63,461.49,96.52,5.0,Completed
BK007013,PROP031,Booking.com,Tony Schofield,2024-10-27,2024-11-15,2024-11-19,4,529.96,50,15.9,105.99,48.59,114.49000000000001,415.47,132.49,5.0,Completed
BK007014,PROP031,Booking.com,Dorothy Carter-Jenkins,2024-09-28,2024-11-19,2024-11-21,2,226.26,60,6.79,45.25,27.05,93.84,132.42,113.13,5.0,Completed
BK007015,PROP031,Airbnb,Jill Hart-Foster,2024-10-21,2024-11-21,2024-11-24,3,367.77,90,11.03,73.55,27.78,128.81,238.96,122.59,4.8,Completed
BK007016,PROP031,Airbnb,Mr Connor Davis,2024-10-11,2024-11-24,2024-12-01,7,816.62,80,24.5,163.32,31.28,135.78,680.84,116.66,4.6,Completed
BK007017,PROP031,Airbnb,Dr Leslie Harrison,2024-11-01,2024-12-01,2024-12-04,3,327.48,70,9.82,65.5,25.36,105.17999999999999,222.3,109.16,5.0,Completed
BK007018,PROP031,Booking.com,Dr Lisa Barker,2024-11-24,2024-12-04,2024-12-09,5,568.9,70,17.07,113.78,52.26,139.32999999999998,429.57,113.78,4.6,Completed
BK007019,PROP031,Airbnb,Miss Cheryl Thomas,2024-10-23,2024-12-09,2024-12-11,2,229.76,90,6.89,45.95,24.55,121.44,108.32,114.88,4.9,Completed
BK007020,PROP031,Airbnb,Ashleigh Jones,2024-11-30,2024-12-11,2024-12-16,5,581.3,70,17.44,116.26,51.92,139.36,441.94,116.26,4.5,Completed
BK007021,PROP031,Airbnb,Mr Raymond McDonald,2024-11-23,2024-12-16,2024-12-18,2,268.38,60,8.05,53.68,52.73,120.78,147.6,134.19,4.5,Completed
BK007022,PROP031,Airbnb,Jade Glover,2024-11-30,2024-12-19,2024-12-25,6,782.58,70,23.48,156.52,59.13,152.61,629.97,130.43,4.4,Completed
BK007023,PROP031,Airbnb,Dr Jonathan Nicholson,2024-12-03,2024-12-25,2024-12-30,5,623.1,70,18.69,124.62,22.02,110.71,512.39,124.62,4.8,Completed
BK007024,PROP031,Vrbo,Marilyn Parker,2024-12-05,2024-12-31,2025-01-05,5,540.05,80,16.2,108.01,48.19,144.39,395.66,108.01,5.0,Completed
BK007025,PROP031,Vrbo,Alice Carr-Bull,2024-11-13,2025-01-06,2025-01-11,5,394.7,80,11.84,78.94,56.06,147.9,246.8,78.94,4.9,Completed
BK007026,PROP031,Booking.com,Rita Lord,2024-12-02,2025-01-11,2025-01-16,5,413.35,60,12.4,82.67,34.29,106.69,306.66,82.67,4.3,Completed
BK007027,PROP031,Airbnb,Glen Webb,2024-12-22,2025-01-17,2025-01-24,7,580.79,60,17.42,116.16,26.51,103.93,476.86,82.97,5.0,Completed
